,Date,Actual,Predicted,Sector Code
152,10/1/2015,-0.0078,0.0026,Indstrl_Mnth
153,11/1/2015,0.0895,0.1172,Indstrl_Mnth
154,12/1/2015,0.0088,0.0318,Indstrl_Mnth
155,1/1/2016,-0.0484,-0.0248,Indstrl_Mnth
156,2/1/2016,-0.0484,-0.0178,Indstrl_Mnth
157,3/1/2016,0.0553,0.0132,Indstrl_Mnth
158,4/1/2016,0.0539,0.0524,Indstrl_Mnth
159,5/1/2016,0.0203,0.0375,Indstrl_Mnth
160,6/1/2016,-0.0114,0.051750000000000004,Indstrl_Mnth
161,7/1/2016,0.0072,-0.0067,Indstrl_Mnth
162,8/1/2016,0.0339,0.0068,Indstrl_Mnth
163,9/1/2016,0.0131,0.0174,Indstrl_Mnth
164,10/1/2016,-0.0083,-0.0276,Indstrl_Mnth
165,11/1/2016,-0.0162,-0.0035,Indstrl_Mnth
166,12/1/2016,0.092,0.02,Indstrl_Mnth
167,1/1/2017,0.0024,0.0565,Indstrl_Mnth
168,2/1/2017,0.0128,0.0434,Indstrl_Mnth
169,3/1/2017,0.0465,0.0079,Indstrl_Mnth
170,4/1/2017,-0.0202,-0.0211,Indstrl_Mnth
171,5/1/2017,0.0214,0.0023,Indstrl_Mnth
172,6/1/2017,0.0184,0.024466666666666668,Indstrl_Mnth
173,7/1/2017,0.0106,-0.0164,Indstrl_Mnth
174,8/1/2017,-0.0007,0.0077,Indstrl_Mnth
175,9/1/2017,0.0035,-0.011000000000000001,Indstrl_Mnth
176,10/1/2017,0.0344,0.0405,Indstrl_Mnth
177,11/1/2017,0.011000000000000001,0.0203,Indstrl_Mnth
178,12/1/2017,0.0367,0.02015,Indstrl_Mnth
179,1/1/2018,0.0207,0.02015,Indstrl_Mnth
180,2/1/2018,0.0435,0.0565,Indstrl_Mnth
181,3/1/2018,-0.0321,-0.0214,Indstrl_Mnth
182,4/1/2018,-0.034,-0.0666,Indstrl_Mnth
183,5/1/2018,-0.0265,0.0344,Indstrl_Mnth
184,6/1/2018,0.0383,0.0221,Indstrl_Mnth
185,7/1/2018,-0.0508,-0.0258,Indstrl_Mnth
186,8/1/2018,0.0782,0.0331,Indstrl_Mnth
187,9/1/2018,0.0023,0.0782,Indstrl_Mnth
188,10/1/2018,0.0332,0.0094,Indstrl_Mnth
189,11/1/2018,-0.1158,-0.0474,Indstrl_Mnth
190,12/1/2018,0.0533,0.0319,Indstrl_Mnth
191,1/1/2019,-0.1414,-0.1006,Indstrl_Mnth
192,2/1/2019,0.1343,0.1446,Indstrl_Mnth
193,3/1/2019,0.0685,0.0459,Indstrl_Mnth
194,4/1/2019,-0.0155,-0.0202,Indstrl_Mnth
195,5/1/2019,0.0334,0.026000000000000002,Indstrl_Mnth
196,6/1/2019,-0.0808,-0.1158,Indstrl_Mnth
197,7/1/2019,0.0851,0.0532,Indstrl_Mnth
198,8/1/2019,-0.0047,0.0009,Indstrl_Mnth
199,9/1/2019,-0.034,-0.0248,Indstrl_Mnth
200,10/1/2019,0.0382,0.0132,Indstrl_Mnth
201,11/1/2019,0.0148,0.0106,Indstrl_Mnth
202,12/1/2019,0.0376,0.0405,Indstrl_Mnth
203,1/1/2020,0.0002,0.02,Indstrl_Mnth
204,2/1/2020,-0.0061,-0.0342,Indstrl_Mnth
205,3/1/2020,-0.0932,-0.0799,Indstrl_Mnth
206,4/1/2020,-0.2376,-0.0642,Indstrl_Mnth
207,5/1/2020,0.1188,0.1079,Indstrl_Mnth
208,6/1/2020,0.0717,0.0851,Indstrl_Mnth
209,7/1/2020,0.0263,0.0088,Indstrl_Mnth
210,8/1/2020,0.0352,0.1117,Indstrl_Mnth
211,9/1/2020,0.0799,0.0221,Indstrl_Mnth
212,10/1/2020,-0.0005,-0.0202,Indstrl_Mnth
