,Date,Actual,Predicted,Sector Code
67,9/1/2008,0.0888,-0.0382,CD_Mnth
68,10/1/2008,-0.0738,-0.1316,CD_Mnth
69,11/1/2008,-0.2142,-0.0738,CD_Mnth
70,12/1/2008,-0.1187,-0.2142,CD_Mnth
71,1/1/2009,0.0821,0.0596,CD_Mnth
72,2/1/2009,-0.1272,-0.1187,CD_Mnth
73,3/1/2009,-0.0774,-0.1316,CD_Mnth
74,4/1/2009,0.1499,0.1275,CD_Mnth
75,5/1/2009,0.1693,0.0854,CD_Mnth
76,6/1/2009,0.0056,0.0228,CD_Mnth
77,7/1/2009,-0.0123,-0.1044,CD_Mnth
78,8/1/2009,0.1002,0.1693,CD_Mnth
79,9/1/2009,0.0172,-0.0074,CD_Mnth
80,10/1/2009,0.053,0.0604,CD_Mnth
81,11/1/2009,-0.0212,-0.0214,CD_Mnth
82,12/1/2009,0.0764,0.11699999999999999,CD_Mnth
83,1/1/2010,0.0357,-0.0101,CD_Mnth
84,2/1/2010,-0.0311,-0.0489,CD_Mnth
85,3/1/2010,0.0587,0.0249,CD_Mnth
86,4/1/2010,0.0763,0.11699999999999999,CD_Mnth
87,5/1/2010,0.06,0.05305,CD_Mnth
88,6/1/2010,-0.0812,-0.0256,CD_Mnth
89,7/1/2010,-0.0905,-0.1187,CD_Mnth
90,8/1/2010,0.0903,0.0891,CD_Mnth
91,9/1/2010,-0.0398,-0.0256,CD_Mnth
92,10/1/2010,0.09699999999999999,0.0763,CD_Mnth
93,11/1/2010,0.0521,-0.0039,CD_Mnth
94,12/1/2010,0.0371,0.0099,CD_Mnth
95,1/1/2011,0.0292,0.0521,CD_Mnth
96,2/1/2011,-0.0077,0.06,CD_Mnth
97,3/1/2011,0.0548,0.0626,CD_Mnth
98,4/1/2011,-0.0046,0.042,CD_Mnth
99,5/1/2011,0.0361,0.0086,CD_Mnth
100,6/1/2011,-0.0103,-0.0101,CD_Mnth
101,7/1/2011,0.0,-0.0311,CD_Mnth
102,8/1/2011,-0.0047,-0.0103,CD_Mnth
103,9/1/2011,-0.0636,-0.0905,CD_Mnth
104,10/1/2011,-0.0783,-0.0636,CD_Mnth
105,11/1/2011,0.0994,0.09699999999999999,CD_Mnth
106,12/1/2011,0.0168,0.0361,CD_Mnth
107,1/1/2012,0.0253,0.053,CD_Mnth
108,2/1/2012,0.0436,0.0407,CD_Mnth
109,3/1/2012,0.0461,0.0236,CD_Mnth
110,4/1/2012,0.0395,0.008,CD_Mnth
111,5/1/2012,0.0155,-0.0062,CD_Mnth
112,6/1/2012,-0.0733,-0.0783,CD_Mnth
113,7/1/2012,0.034,0.0228,CD_Mnth
114,8/1/2012,0.0005,-0.0085,CD_Mnth
115,9/1/2012,0.0372,0.0371,CD_Mnth
116,10/1/2012,0.0319,0.0395,CD_Mnth
117,11/1/2012,-0.0141,0.0032,CD_Mnth
118,12/1/2012,0.0342,0.0168,CD_Mnth
119,1/1/2013,0.0105,-0.0049,CD_Mnth
120,2/1/2013,0.0443,0.0248,CD_Mnth
121,3/1/2013,-0.0006,-0.0295,CD_Mnth
122,4/1/2013,0.0506,0.04425,CD_Mnth
123,5/1/2013,0.0289,-0.0312,CD_Mnth
124,6/1/2013,0.0321,0.0233,CD_Mnth
125,7/1/2013,0.0087,-0.0489,CD_Mnth
126,8/1/2013,0.0546,0.0604,CD_Mnth
127,9/1/2013,-0.0256,-0.0256,CD_Mnth
128,10/1/2013,0.0389,0.042,CD_Mnth
129,11/1/2013,0.0513,0.0531,CD_Mnth
130,12/1/2013,0.0284,0.0342,CD_Mnth
131,1/1/2014,0.018000000000000002,0.0319,CD_Mnth
132,2/1/2014,-0.0591,-0.0158,CD_Mnth
133,3/1/2014,0.0542,0.0032,CD_Mnth
134,4/1/2014,-0.0189,-0.0283,CD_Mnth
135,5/1/2014,-0.0153,0.0168,CD_Mnth
136,6/1/2014,0.0294,0.0372,CD_Mnth
137,7/1/2014,0.0169,-0.0489,CD_Mnth
138,8/1/2014,-0.0181,0.0025,CD_Mnth
139,9/1/2014,0.0479,-0.0049,CD_Mnth
140,10/1/2014,-0.0336,0.0087,CD_Mnth
141,11/1/2014,0.0258,0.04425,CD_Mnth
142,12/1/2014,0.0489,0.0372,CD_Mnth
143,1/1/2015,0.013000000000000001,0.0588,CD_Mnth
144,2/1/2015,-0.0325,-0.1044,CD_Mnth
145,3/1/2015,0.0834,0.0479,CD_Mnth
146,4/1/2015,-0.011000000000000001,-0.0311,CD_Mnth
147,5/1/2015,0.0068,0.0247,CD_Mnth
148,6/1/2015,0.009000000000000001,0.0542,CD_Mnth
149,7/1/2015,0.01,-0.0226,CD_Mnth
150,8/1/2015,0.038,0.0155,CD_Mnth
151,9/1/2015,-0.0839,-0.0725,CD_Mnth
152,10/1/2015,0.0131,0.038,CD_Mnth
153,11/1/2015,0.0937,0.1275,CD_Mnth
154,12/1/2015,-0.0005,-0.0074,CD_Mnth
155,1/1/2016,-0.0547,-0.07355,CD_Mnth
156,2/1/2016,-0.0404,-0.07355,CD_Mnth
157,3/1/2016,0.0191,0.0222,CD_Mnth
158,4/1/2016,0.0467,0.0407,CD_Mnth
159,5/1/2016,0.0104,0.0085,CD_Mnth
160,6/1/2016,-0.0069,0.0407,CD_Mnth
161,7/1/2016,-0.0093,-0.0591,CD_Mnth
162,8/1/2016,0.0445,0.0579,CD_Mnth
163,9/1/2016,-0.0119,0.008733333333333334,CD_Mnth
164,10/1/2016,-0.0114,-0.0046,CD_Mnth
165,11/1/2016,-0.0179,0.0022,CD_Mnth
166,12/1/2016,0.0444,-0.0065,CD_Mnth
167,1/1/2017,0.0033,0.042,CD_Mnth
168,2/1/2017,0.0356,0.0513,CD_Mnth
169,3/1/2017,0.0274,0.0395,CD_Mnth
170,4/1/2017,0.0076,0.0,CD_Mnth
171,5/1/2017,0.0261,0.0389,CD_Mnth
172,6/1/2017,0.0113,0.0274,CD_Mnth
173,7/1/2017,-0.0153,0.0444,CD_Mnth
174,8/1/2017,0.0195,-0.0119,CD_Mnth
175,9/1/2017,-0.019,-0.0153,CD_Mnth
176,10/1/2017,0.0033,0.0106,CD_Mnth
177,11/1/2017,0.0233,0.0521,CD_Mnth
178,12/1/2017,0.0462,-0.0077,CD_Mnth
179,1/1/2018,0.0265,0.0033,CD_Mnth
180,2/1/2018,0.081,0.02345,CD_Mnth
181,3/1/2018,-0.0276,-0.0256,CD_Mnth
182,4/1/2018,-0.0336,-0.0213,CD_Mnth
183,5/1/2018,0.0266,0.0112,CD_Mnth
184,6/1/2018,0.0277,0.02345,CD_Mnth
185,7/1/2018,0.0216,-0.0336,CD_Mnth
186,8/1/2018,0.0264,0.0274,CD_Mnth
187,9/1/2018,0.0489,0.02345,CD_Mnth
188,10/1/2018,0.0092,0.0253,CD_Mnth
189,11/1/2018,-0.1027,-0.0774,CD_Mnth
190,12/1/2018,0.0417,0.0191,CD_Mnth
191,1/1/2019,-0.11699999999999999,-0.0725,CD_Mnth
192,2/1/2019,0.1082,0.0277,CD_Mnth
193,3/1/2019,0.0302,0.09699999999999999,CD_Mnth
194,4/1/2019,0.0329,-0.01115,CD_Mnth
195,5/1/2019,0.0479,0.0489,CD_Mnth
196,6/1/2019,-0.0798,-0.11699999999999999,CD_Mnth
197,7/1/2019,0.0907,0.07635,CD_Mnth
198,8/1/2019,0.002,-0.022350000000000002,CD_Mnth
199,9/1/2019,-0.016,-0.0325,CD_Mnth
200,10/1/2019,0.0166,-0.0283,CD_Mnth
201,11/1/2019,0.0041,0.0068,CD_Mnth
202,12/1/2019,0.0088,0.0453,CD_Mnth
203,1/1/2020,0.0299,0.0113,CD_Mnth
204,2/1/2020,-0.0015,0.0329,CD_Mnth
205,3/1/2020,-0.0781,-0.0905,CD_Mnth
206,4/1/2020,-0.1879,-0.2142,CD_Mnth
207,5/1/2020,0.1979,0.0994,CD_Mnth
208,6/1/2020,0.1002,0.0763,CD_Mnth
209,7/1/2020,0.0286,0.0479,CD_Mnth
210,8/1/2020,0.0747,0.0854,CD_Mnth
211,9/1/2020,0.0931,0.0277,CD_Mnth
212,10/1/2020,-0.012,0.0076,CD_Mnth
