,Date,Actual,Predicted,Sector Code
198,8/1/2019,0.0111,-0.021,Fncl_Mnth
199,9/1/2019,-0.0542,-0.0166,Fncl_Mnth
200,10/1/2019,0.0536,0.0028,Fncl_Mnth
201,11/1/2019,0.0281,0.0337,Fncl_Mnth
202,12/1/2019,0.0443,0.0822,Fncl_Mnth
203,1/1/2020,0.0228,0.0243,Fncl_Mnth
204,2/1/2020,-0.0233,-0.0419,Fncl_Mnth
205,3/1/2020,-0.11699999999999999,-0.10935,Fncl_Mnth
206,4/1/2020,-0.2598,-0.1422,Fncl_Mnth
207,5/1/2020,0.1283,0.2547,Fncl_Mnth
208,6/1/2020,0.0562,0.0956,Fncl_Mnth
209,7/1/2020,-0.0111,0.0137,Fncl_Mnth
210,8/1/2020,0.0383,0.0616,Fncl_Mnth
211,9/1/2020,0.0332,0.0956,Fncl_Mnth
212,10/1/2020,-0.0305,-0.0196,Fncl_Mnth
