Date,CS_Mnth,CS_Qtr,CS_Ann,CD_Mnth,CD_Qtr,CD_Ann,Enrgy_Mnth,Enrgy_Qtr,Enrgy_Ann,Fncl_Mnth,Fncl_Qtr,Fncl_Ann,HlthC_Mnth,HlthC_Qtr,HlthC_Ann,Indstrl_Mnth,Indstrl_Qtr,Indstrl_Ann,Mtrls_Mnth,Mtrls_Qtr,Mtrls_Ann,Tech_Mnth,Tech_Qtr,Tech_Ann,Util_Mnth,Util_Qtr,Util_Ann,Unempl,Jobs_Non-Farm (000s),Hrly_Wages,CPI_urban,PPI_Commodity,Imp_Exp _Indx,haircut_price,cardboard_pice,"SB (AFC=0,NFC=1,AFL=2)",Cosmetics_index,bodies,unidentified_bodies,underwear,beer_prct_change,Cnstrct_InPlace ($mms),Houses_Sold (000s),House_starts (000s)
5/1/2010,-0.0143,0.0493,0.2533,0.06,0.2078,0.4947,0.0358,0.091,0.3092,0.0137,0.1423,0.5177,-0.044,-0.0144,0.2792,0.0343,0.177,0.4963,-0.0053,0.1188,0.3261,0.013,0.114,0.3553,0.0255,0.0338,0.1686,0.096,130650,22.53,217.29,101.6,126.7,140.35,273.1,1,180.841,19,21,112.5,-1.7,823447,280,571
6/1/2010,-0.0506,-0.0321,0.1251,-0.0812,0.0483,0.3658,-0.133,-0.075,-0.0097,-0.1092,-0.0143,0.1719,-0.0687,-0.0841,0.1053,-0.1006,0.0121,0.276,-0.1068,-0.0388,0.1021,-0.0818,-0.0119,0.204,-0.0641,-0.0219,0.0604,0.094,130511,22.53,217.199,101.4,125.2,140.48,276.5,1,182.416,19,20,112.5,0.4,821943,305,522
7/1/2010,-0.0278,-0.0902,0.1057,-0.0905,-0.1142,0.2576,-0.0445,-0.1418,0.0261,-0.0503,-0.1424,0.152,-0.0212,-0.1285,0.0639,-0.0652,-0.1304,0.2592,-0.069,-0.1728,0.0867,-0.0525,-0.1187,0.1135,-0.0136,-0.0534,0.0111,0.094,130427,22.59,217.605,101.6,125.2,140.65,279.1,1,183.974,12,23,112.5,-1.3,799694,283,537
8/1/2010,0.0678,-0.0145,0.1068,0.0903,-0.0889,0.2463,0.1003,-0.0884,0.0653,0.0819,-0.0847,0.126,0.0259,-0.0648,0.0307,0.1208,-0.0577,0.2695,0.1475,-0.0458,0.0975,0.0867,-0.0546,0.1118,0.0911,0.0072,0.0588,0.095,130422,22.62,217.923,101.8,125.7,140.55,285,1,182.985,12,18,112.5,2.4,802030,282,595
9/1/2010,-0.018,0.0194,0.0834,-0.0398,-0.0479,0.1764,-0.051,-0.0023,0.0202,-0.0798,-0.0544,-0.0589,-0.0177,-0.0136,-0.0087,-0.0684,-0.0239,0.1462,-0.0332,0.0329,0.0622,-0.0546,-0.0265,0.0517,0.0088,0.0857,0.0663,0.095,130357,22.67,218.275,102.1,125.7,140.54,287.7,1,181.718,13,23,112.5,-0.1,807728,317,576
10/1/2010,0.0426,0.0932,0.0993,0.097,0.1484,0.2255,0.0874,0.1354,0.0501,0.0554,0.0508,-0.0249,0.0825,0.0909,0.0704,0.1024,0.1511,0.207,0.049,0.1637,0.0697,0.1054,0.1357,0.116,0.0116,0.1134,0.0698,0.094,130625,22.74,219.035,102.5,127.1,139.94,287.7,1,181.503,12,21,112.5,1,801372,291,534
11/1/2010,0.0348,0.0594,0.1181,0.0521,0.1082,0.3173,0.0571,0.0908,0.0753,0.0069,-0.0221,0.0304,0.0205,0.0852,0.1161,0.0244,0.0521,0.2715,0.0606,0.0756,0.1878,0.0557,0.1032,0.1861,0.0137,0.0344,0.1168,0.098,130750,22.73,219.59,102.8,129.2,140.11,287.7,1,182.741,5,20,112.5,-0.7,804151,287,530
12/1/2010,-0.0118,0.0661,0.057,0.0371,0.197,0.2691,0.0654,0.2246,0.107,0.0055,0.0685,-0.0061,-0.0233,0.079,-0.0049,0.0248,0.1573,0.188,0.0229,0.138,0.0833,-0.0069,0.1588,0.1086,-0.0232,0.0016,0.0374,0.093,130822,22.76,220.472,103.1,131,140.44,288.1,1,182.363,6,26,112.5,-1.7,789395,326,523
1/1/2011,0.0312,0.0545,0.1127,0.0292,0.123,0.2612,0.081,0.2173,0.1896,0.1022,0.1159,0.1136,0.0346,0.0313,0.0064,0.0586,0.1113,0.2478,0.085,0.1771,0.156,0.0444,0.0949,0.0968,0.0119,0.0019,0.0061,0.091,130841,22.85,221.187,103.7,133,140.3,288.7,1,182.305,13,17,112.5,1.1,759964,307,618
2/1/2011,-0.0146,0.0042,0.1002,-0.0077,0.0592,0.2917,0.0659,0.2275,0.3316,0.0204,0.1309,0.1563,0.0044,0.015,0.0153,0.0405,0.1288,0.3171,-0.0005,0.1092,0.2738,0.0315,0.0699,0.2431,0.0133,0.0016,0.0788,0.09,131053,22.87,221.898,104.3,135.3,140.45,288.2,1,183.814,15,22,112.5,1.7,758376,270,509
3/1/2011,0.029,0.0456,0.0999,0.0548,0.0772,0.2869,0.0757,0.2394,0.4007,0.0242,0.152,0.1473,0.0302,0.0706,0.0436,0.02,0.1235,0.2845,0.0193,0.1054,0.2488,0.0164,0.0951,0.2206,0.0034,0.0289,0.0944,0.09,131288,22.87,223.046,105,139.3,140.36,287.7,1,184.449,18,27,112.5,-0.9,769157,300,593
4/1/2011,0.004,0.018,0.0677,-0.0046,0.0419,0.1902,0.0184,0.1676,0.3849,-0.0237,0.0204,0.0261,0.014,0.0493,0.0288,0.0175,0.0799,0.2012,0.0177,0.0368,0.1748,-0.0162,0.0315,0.1304,0.0028,0.0197,0.0768,0.091,131602,22.92,224.093,105.5,142.9,140.57,287.6,1,184.963,12,25,114.7,-0.3,769437,310,539
5/1/2011,0.0547,0.0897,0.1424,0.0361,0.0879,0.1635,0.0025,0.0982,0.3404,-0.0036,-0.0036,0.0086,0.0677,0.1154,0.149,0.0293,0.0683,0.1955,0.0191,0.0572,0.2036,0.026,0.026,0.1449,0.0352,0.0417,0.087,0.09,131703,22.99,224.806,105.8,143.1,140.65,287.6,1,182.49,10,18,121.6,-0.1,775251,305,551
6/1/2011,0.0212,0.0814,0.2289,-0.0103,0.0208,0.2532,-0.0462,-0.0263,0.4744,-0.0401,-0.0663,0.0868,0.0144,0.0983,0.2514,-0.0382,0.0073,0.2784,-0.0353,0.0005,0.2999,-0.0175,-0.0083,0.2252,0.0187,0.0575,0.1832,0.091,131939,23.01,224.806,105.9,142.2,140.71,286.3,1,184.006,6,30,118.2,1.7,794839,301,595
7/1/2011,-0.0341,0.0404,0.2209,0,0.0255,0.3779,-0.0225,-0.0654,0.5083,-0.0292,-0.0715,0.111,-0.0128,0.0692,0.2622,-0.0067,-0.0166,0.3584,-0.0048,-0.0216,0.3896,-0.025,-0.0172,0.2607,-0.0106,0.0433,0.1868,0.09,131999,23.1,225.395,106.1,142.4,140.62,292.2,1,184.341,14,39,118.2,0.1,792381,296,607
8/1/2011,-0.0016,-0.0152,0.1416,-0.0047,-0.015,0.2578,0.0347,-0.0353,0.4184,-0.0189,-0.0858,0.0074,-0.0304,-0.029,0.1929,-0.0553,-0.0975,0.1449,-0.017,-0.0563,0.1903,0.0159,-0.0268,0.1785,0,0.0078,0.0877,0.09,132125,23.07,226.106,106.3,141.9,140.81,286.4,1,182.911,16,23,118.2,0,811953,299,579
9/1/2011,-0.0071,-0.0425,0.1543,-0.0636,-0.068,0.2267,-0.1163,-0.1062,0.3208,-0.1104,-0.1527,-0.0262,-0.0308,-0.0722,0.1769,-0.0771,-0.134,0.1342,-0.0878,-0.1077,0.1231,-0.0631,-0.072,0.1679,0.0137,0.003,0.0931,0.09,132358,23.11,226.597,106.7,141.7,140.93,286.4,1,184.305,9,33,121.6,1.5,813660,304,637
10/1/2011,-0.046,-0.0542,0.0563,-0.0783,-0.141,0.0307,-0.1587,-0.2307,0.0219,-0.1234,-0.235,-0.1912,-0.0569,-0.1137,0.0254,-0.1063,-0.2208,-0.0805,-0.1779,-0.2628,-0.1198,-0.0441,-0.0902,0.0099,-0.01,0.0036,0.0697,0.088,132562,23.21,226.75,106.3,141.2,141.09,286.6,1,185.525,5,30,121.6,-0.1,808378,316,603
11/1/2011,0.0356,-0.019,0.0571,0.0994,-0.0511,0.077,0.158,-0.1391,0.1195,0.0956,-0.1457,-0.1199,0.0457,-0.0441,0.0507,0.1172,-0.0785,0.0028,0.1402,-0.1449,-0.0537,0.085,-0.0283,0.038,0.0223,0.026,0.0788,0.086,132694,23.18,227.169,106.6,142.2,141.69,287.5,1,186.462,11,28,121.7,0.5,812050,328,702
12/1/2011,0.0468,0.0343,0.1198,0.0168,0.0304,0.0559,0.0552,0.0281,0.1089,-0.0078,-0.0471,-0.1316,0.0264,0.0123,0.1042,0.0401,0.0385,0.0178,0.0375,-0.0275,-0.0402,0.0059,0.0433,0.0514,0.0236,0.0359,0.1305,0.085,132896,23.21,227.223,106.5,142.2,141.74,287.4,1,185.648,19,23,121.7,-2.4,821367,341,678
1/1/2012,0.0228,0.1089,0.1108,0.0253,0.1462,0.052,-0.0011,0.2206,0.0247,0.0424,0.1331,-0.1787,0.0385,0.1146,0.1083,0.0211,0.1866,-0.0183,-0.0029,0.1795,-0.118,0.0125,0.1051,0.0193,0.029,0.0768,0.1497,0.083,133250,23.24,227.842,106.9,142.2,141.58,287.4,1,186.245,15,43,121.7,3.3,830610,335,714
2/1/2012,-0.0162,0.0534,0.109,0.0436,0.088,0.1064,0.0103,0.0649,-0.0287,0.0678,0.1044,-0.1406,0.0231,0.0905,0.1289,0.0607,0.1265,0.0008,0.0946,0.1323,-0.034,0.0549,0.0744,0.0424,-0.0392,0.0119,0.09,0.083,133512,23.27,228.329,107.2,142.2,142.11,287.3,1,184.612,12,26,121.8,0.6,824368,366,696
3/1/2012,0.0339,0.0404,0.1143,0.0461,0.1194,0.0973,0.0544,0.0641,-0.048,0.0437,0.1617,-0.1243,0.0084,0.0713,0.105,0.0216,0.1065,0.0024,-0.0077,0.083,-0.0597,0.0663,0.1389,0.0936,0.004,-0.0074,0.0906,0.082,133752,23.36,228.807,107.4,144.2,142.35,287.3,1,186.468,11,22,121.8,1,829288,354,687
4/1/2012,0.025,0.0425,0.1375,0.0395,0.1349,0.1458,-0.0484,0.0137,-0.1104,0.0628,0.1845,-0.0467,0.0387,0.0715,0.1318,0.0013,0.0851,-0.0135,-0.0073,0.0783,-0.0827,0.0361,0.1654,0.1516,0.0037,-0.0318,0.0916,0.082,133834,23.39,229.187,107.7,144.1,142.62,287.3,1,187.609,9,20,124.2,0.3,841740,354,746
5/1/2012,0.0029,0.0628,0.0816,0.0155,0.1043,0.1231,-0.0027,0.0007,-0.1149,-0.0191,0.0882,-0.0614,-0.0045,0.0426,0.0552,-0.011,0.0118,-0.0521,-0.0068,-0.0216,-0.106,-0.0116,0.092,0.1095,0.0191,0.027,0.0747,0.082,133934,23.39,228.713,107.6,142,142.75,287.3,1,186.007,14,26,124.2,0.6,850928,370,699
6/1/2012,-0.0211,0.0063,0.0369,-0.0733,-0.0217,0.0516,-0.1265,-0.171,-0.1894,-0.1095,-0.0716,-0.1293,-0.0438,-0.0113,-0.0053,-0.0799,-0.0888,-0.0931,-0.0938,-0.1065,-0.1602,-0.0789,-0.0567,0.0402,-0.0031,0.0198,0.0517,0.082,134007,23.46,228.524,107.3,138.7,142.77,287.3,1,187.441,4,24,124.2,-0.7,858009,360,741
7/1/2012,0.035,0.0161,0.111,0.034,-0.0269,0.0874,0.0645,-0.0727,-0.1173,0.0706,-0.0648,-0.0398,0.0654,0.0141,0.0735,0.0524,-0.0423,-0.0392,0.0596,-0.0463,-0.1059,0.0495,-0.0444,0.1197,0.0427,0.0594,0.1084,0.082,134159,23.51,228.59,107.2,137.7,142.93,287.3,1,186.479,9,39,124.2,-1.6,858934,369,731
8/1/2012,0.0335,0.0471,0.1501,0.0005,-0.0413,0.093,0.0533,-0.0206,-0.1014,0.0007,-0.046,-0.0206,0.0123,0.0313,0.1208,0.0064,-0.0255,0.0236,-0.0054,-0.045,-0.0953,0.0222,-0.0117,0.1266,0.024,0.0644,0.135,0.081,134331,23.49,229.918,107.5,139.4,143.3,284.2,1,188.335,12,24,124.2,-0.7,862726,375,734
9/1/2012,-0.0078,0.0613,0.1492,0.0372,0.0729,0.2107,0.0222,0.1461,0.0394,0.0279,0.1012,0.1316,0.0049,0.0838,0.162,0.0069,0.0665,0.1168,0.0191,0.074,0.0108,0.0343,0.1097,0.2438,-0.045,0.0197,0.0692,0.078,134518,23.57,231.015,108.2,140.8,143.34,284.2,1,187.439,11,31,124.2,1.9,866588,385,833
10/1/2012,0.0093,0.0349,0.2157,0.0319,0.0708,0.3554,0.0347,0.1141,0.2784,0.0377,0.0673,0.3396,0.0371,0.0551,0.2779,0.0132,0.0268,0.2662,0.0378,0.052,0.2759,0.0161,0.0743,0.3221,0.0039,-0.0183,0.0842,0.078,134677,23.56,231.638,108.3,141.2,143.45,290.2,1,187.321,9,39,124.2,0.8,875366,358,907
11/1/2012,-0.0106,-0.0092,0.1615,-0.0141,0.0552,0.2155,-0.0308,0.025,0.0699,0.014,0.0815,0.2399,-0.0062,0.0357,0.2144,-0.0035,0.0167,0.1293,-0.0251,0.0311,0.0909,-0.0624,-0.0146,0.1425,0.017,-0.025,0.0786,0.077,134833,23.63,231.249,108.4,140.2,143.53,298.9,1,186.758,26,33,124.2,1.1,872052,392,825
12/1/2012,0.0155,0.0141,0.1267,0.0342,0.0521,0.2362,-0.0008,0.002,0.013,-0.0069,0.0449,0.241,0.0088,0.0397,0.1935,0.02,0.0298,0.1074,0.0194,0.0314,0.0719,0.0114,-0.0364,0.1487,-0.0459,-0.0259,0.0054,0.079,135072,23.73,231.221,108.4,139.4,144.28,304,1,185.555,18,21,124.2,1.3,871809,399,970
1/1/2013,-0.0169,-0.0123,0.0829,0.0105,0.0303,0.2183,0.0189,-0.0134,0.0333,0.0626,0.0701,0.2651,0.0084,0.0109,0.159,0.0375,0.0545,0.1253,0.0435,0.037,0.1218,0.0092,-0.043,0.145,0.0003,-0.0294,-0.0227,0.08,135263,23.76,231.679,108.7,140.1,144.64,306.3,1,185.196,18,35,123.4,-1.1,862722,446,881
