Date,CS_Mnth,CS_Qtr,CS_Ann,CD_Mnth,CD_Qtr,CD_Ann,Enrgy_Mnth,Enrgy_Qtr,Enrgy_Ann,Fncl_Mnth,Fncl_Qtr,Fncl_Ann,HlthC_Mnth,HlthC_Qtr,HlthC_Ann,Indstrl_Mnth,Indstrl_Qtr,Indstrl_Ann,Mtrls_Mnth,Mtrls_Qtr,Mtrls_Ann,Tech_Mnth,Tech_Qtr,Tech_Ann,Util_Mnth,Util_Qtr,Util_Ann,Unempl,Jobs_Non-Farm (000s),Hrly_Wages,CPI_urban,PPI_Commodity,Imp_Exp _Indx,haircut_price,cardboard_pice,Superbowl,Cosmetics_index,bodies,unidentified_bodies,underwear,beer_prct_change
2015-03-01,0.0403,0.0198,0.1914,0.0834,0.0617,0.149,0.0311,-0.0067,-0.0948,0.0559,0.0037,0.133,0.0442,0.0448,0.2354,0.0532,0.0157,0.1188,0.079,0.051,0.10300000000000001,0.0799,0.0201,0.2045,-0.0644,-0.0155,0.1219,0.054000000000000006,140910,24.84,235.976,109.8,125.3,148.88,321.7,AFC,188.025,62.0,19.0,128.7,1.7
2015-04-01,-0.0266,0.0021,0.1328,-0.011000000000000001,0.0365,0.1582,-0.0131,-0.0114,-0.1264,-0.0127,-0.0326,0.0737,0.0008,0.0556,0.2364,-0.0344,-0.0215,0.0588,-0.0511,0.0062,0.0291,-0.0407,-0.0031,0.1389,-0.0199,-0.0707,0.068,0.054000000000000006,141194,24.89,236.222,109.6,125.1,149.02,322.4,AFC,187.608,44.0,34.0,137.6,-0.9
2015-05-01,-0.0035,0.0091,0.0997,0.0068,0.0787,0.1841,0.0633,0.0821,-0.1159,0.0087,0.0516,0.1047,-0.0045,0.0403,0.2414,0.0045,0.0216,0.0549,0.0378,0.0626,0.0653,0.0328,0.0699,0.1756,-0.0041,-0.0867,0.0211,0.055999999999999994,141525,24.96,237.00099999999998,110.0,126.5,149.37,322.3,AFC,186.976,41.0,24.0,137.6,0.7
2015-06-01,0.006999999999999999,-0.0232,0.0874,0.009000000000000001,0.0046,0.1606,-0.0504,-0.0034,-0.1762,0.0194,0.0152,0.1085,0.0439,0.04,0.2616,0.0018,-0.0283,0.0353,0.0,-0.0151,0.0319,0.0182,0.0088,0.1515,0.0113,-0.0128,0.0469,0.053,141699,24.98,237.657,110.3,126.6,151.72,322.3,AFC,187.081,52.0,22.0,137.6,0.3
2015-07-01,-0.0198,-0.0164,0.0723,0.01,0.0259,0.1527,-0.0417,-0.0324,-0.2495,0.0012,0.0295,0.0864,-0.0028,0.0363,0.2307,-0.0248,-0.0187,0.0089,-0.0367,-0.0002,-0.0167,-0.0424,0.006999999999999999,0.0852,-0.0697,-0.063,-0.0611,0.052000000000000005,142001,25.0,238.03400000000002,110.5,125.4,151.87,322.2,AFC,186.557,54.0,20.0,137.8,0.8
2015-08-01,0.0497,0.036000000000000004,0.1676,0.038,0.0577,0.2186,-0.0886,-0.1706,-0.2877,0.0182,0.0392,0.128,0.0201,0.0619,0.2616,-0.0088,-0.0317,0.0468,-0.0606,-0.095,-0.0544,0.0189,-0.0065,0.0941,0.0612,-0.0016,0.0713,0.051,142126,25.1,238.033,110.3,123.2,151.81,322.2,AFC,186.629,93.0,23.0,137.2,0.3
2015-09-01,-0.0781,-0.0515,0.0263,-0.0839,-0.0397,0.0652,-0.06,-0.179,-0.3456,-0.0904,-0.0728,-0.0213,-0.1047,-0.0893,0.0727,-0.0722,-0.1032,-0.0726,-0.0804,-0.1678,-0.1643,-0.0747,-0.0972,-0.0245,-0.0465,-0.0587,-0.0282,0.05,142281,25.11,237.498,109.9,121.9,152.22,322.1,AFC,187.449,68.0,20.0,137.4,-0.8
2015-10-01,0.0183,-0.0146,0.0477,0.0131,-0.0367,0.1166,-0.0394,-0.177,-0.316,-0.0122,-0.0852,-0.0203,-0.0328,-0.1167,0.0357,-0.0078,-0.0875,-0.0596,-0.0507,-0.1799,-0.1903,0.003,-0.0543,-0.0068,0.0331,0.0453,0.0265,0.05,142587,25.19,237.733,109.6,121.5,152.34,322.0,AFC,189.321,87.0,21.0,137.4,-0.3
2015-11-01,0.057,-0.0078,0.0701,0.0937,0.015,0.1904,0.091,-0.0149,-0.22699999999999998,0.0658,-0.0424,0.01,0.0807,-0.0642,0.065,0.0895,0.003,-0.0183,0.1315,-0.0122,-0.0634,0.1071,0.0275,0.0774,0.0076,-0.0075,-0.0395,0.051,142824,25.24,238.017,109.7,120.8,152.96,321.8,AFC,188.899,76.0,27.0,137.4,0.9
2015-12-01,-0.0078,0.0679,0.009000000000000001,-0.0005,0.1074,0.1344,0.0068,0.0552,-0.1425,0.0211,0.075,0.0157,-0.0038,0.0414,0.0306,0.0088,0.0906,-0.0347,0.009000000000000001,0.0838,-0.0663,0.0094,0.1209,0.0413,-0.0183,0.0219,-0.0651,0.05,143097,25.27,237.761,109.6,119.3,152.67,321.7,AFC,189.053,74.0,18.0,137.4,1.6
2016-01-01,0.0063,0.0553,0.0249,-0.0547,0.0334,0.0586,-0.1163,-0.0294,-0.2359,-0.0531,0.0305,-0.0611,-0.0099,0.066,0.03,-0.0484,0.046,-0.0835,-0.0664,0.0659,-0.1206,-0.0471,0.0648,0.0108,0.0026,-0.0083,-0.0973,0.049,143170,25.36,237.827,110.0,117.8,153.05,321.7,AFC,189.48,72.0,24.0,137.9,-2.0
2016-02-01,0.0165,0.0148,0.0528,-0.0404,-0.0933,0.05,-0.0485,-0.1535,-0.2516,-0.0737,-0.1044,-0.0629,-0.0671,-0.0799,-0.0487,-0.0484,-0.0864,-0.0936,-0.0976,-0.1499,-0.1925,-0.0235,-0.0608,0.0257,0.0507,0.0341,-0.0642,0.049,143433,25.38,237.514,109.7,117.2,153.22,321.6,AFC,188.763,93.0,18.0,137.9,2.8
2016-03-01,0.0111,0.0341,0.0232,0.0191,-0.0755,-0.0122,-0.0045,-0.163,-0.2775,-0.0176,-0.1383,-0.1281,0.0088,-0.0683,-0.081,0.0553,-0.0444,-0.0918,0.0973,-0.0756,-0.1788,0.0061,-0.0639,-0.0444,0.0294,0.0843,0.0296,0.05,143662,25.45,237.99,109.7,117.7,153.53,321.6,AFC,189.048,84.0,30.0,137.9,-1.0
2016-04-01,0.0318,0.0604,0.0846,0.0467,0.0237,0.0455,0.0674,0.011000000000000001,-0.2186,0.0541,-0.0407,-0.069,0.0135,-0.0462,-0.0694,0.0539,0.0583,-0.0088,0.0518,0.0414,-0.0898,0.0661,0.0473,0.062,0.0619,0.1485,0.1156,0.05,143849,25.53,238.835,109.8,118.5,153.8,321.5,AFC,188.399,67.0,30.0,137.9,0.8
2016-05-01,-0.0074,0.0355,0.0803,0.0104,0.0779,0.0493,0.1079,0.1771,-0.1858,0.042,0.0791,-0.0383,0.0359,0.0591,-0.0316,0.0203,0.1347,0.0068,0.0629,0.2267,-0.0678,-0.0415,0.027999999999999997,-0.0145,-0.0196,0.0717,0.0981,0.048,143891,25.58,239.44,110.1,119.9,154.2,321.4,AFC,189.236,58.0,32.0,137.9,1.2
2016-06-01,0.0048,0.0291,0.0779,-0.0069,0.0503,0.0327,-0.0172,0.1622,-0.1574,0.0107,0.1102,-0.0465,0.0173,0.068,-0.0563,-0.0114,0.0631,-0.0064,-0.0093,0.1076,-0.0765,0.0431,0.0658,0.0096,0.0142,0.0559,0.1013,0.049,144158,25.63,240.144,110.6,120.7,154.2,321.4,AFC,188.24400000000003,51.0,19.0,137.9,0.9
2016-07-01,0.0484,0.0456,0.153,-0.0093,-0.0059,0.0131,0.0293,0.1207,-0.0949,-0.0344,0.017,-0.0804,0.0104,0.0647,-0.0438,0.0072,0.016,0.0262,-0.0109,0.0416,-0.0518,-0.0145,-0.0148,0.039,0.0737,0.0676,0.271,0.048,144512,25.7,240.111,110.5,120.8,154.24,321.4,AFC,188.395,66.0,27.0,137.9,0.2
2016-08-01,-0.0107,0.0421,0.0867,0.0445,0.0277,0.0195,-0.0201,-0.0088,-0.027000000000000003,0.0395,0.0146,-0.0611,0.0473,0.0765,-0.0183,0.0339,0.0295,0.0704,0.0507,0.0296,0.0606,0.0703,0.1002,0.0914,-0.0146,0.0731,0.1802,0.049,144647,25.72,240.595,110.3,120.5,154.62,326.9,AFC,189.917,74.0,25.0,137.9,0.2
2016-09-01,-0.0091,0.0277,0.168,-0.0119,0.0226,0.0997,0.0214,0.0302,0.0573,0.0401,0.0441,0.0737,-0.0333,0.0229,0.06,0.0131,0.055,0.1689,0.0004,0.0397,0.1537,0.0114,0.0668,0.193,-0.0556,-0.0008,0.16899999999999998,0.05,144916,25.77,241.06799999999998,110.7,120.6,154.81,326.9,AFC,189.021,67.0,38.0,137.9,1.8
2016-10-01,-0.0192,-0.0386,0.1249,-0.0114,0.0203,0.0731,0.0368,0.0377,0.1412,-0.038,0.0402,0.0457,-0.0133,-0.0011,0.0813,-0.0083,0.0387,0.1682,-0.0191,0.0311,0.1921,0.0143,0.0979,0.2063,-0.0018,-0.0711,0.1295,0.049,145061,25.88,241.641,110.9,121.2,154.91,326.9,AFC,188.516,82.0,36.0,137.9,-0.5
2016-11-01,-0.006,-0.034,0.0579,-0.0179,-0.0407,-0.0364,-0.0226,0.035,0.0223,0.0296,0.0303,0.0102,-0.0612,-0.1046,-0.0606,-0.0162,-0.0116,0.0549,-0.0195,-0.0378,0.0331,-0.0027,0.023,0.0867,0.0057,-0.0519,0.1274,0.047,145212,25.91,241.993,111.1,121.1,155.51,327.3,AFC,188.081,80.0,18.0,137.9,1.0
2016-12-01,-0.0456,-0.0696,0.0176,0.0444,0.013999999999999999,0.0069,0.0966,0.1113,0.1135,0.1424,0.1315,0.1301,0.0212,-0.054000000000000006,-0.0371,0.092,0.0654,0.1419,0.0696,0.0287,0.0951,-0.0017,0.0098,0.0748,-0.0594,-0.0558,0.0801,0.047,145442,25.94,242.71200000000002,111.4,121.6,155.61,338.3,AFC,188.833,74.0,26.0,137.9,-3.4
2017-01-01,0.027000000000000003,-0.0258,0.0385,0.0033,0.0291,0.0686,0.004,0.0761,0.2651,0.0433,0.2271,0.2452,0.006999999999999999,-0.0345,-0.0206,0.0024,0.077,0.2028,-0.0056,0.0429,0.1664,0.0259,0.0214,0.1572,0.0462,-0.0104,0.1271,0.047,145627,26.0,243.717,111.9,122.3,155.98,340.9,AFC,188.098,106.0,53.0,137.9,2.7
2017-02-01,0.0114,-0.0087,0.0334,0.0356,0.0852,0.1532,-0.0371,0.0602,0.2804,-0.0051,0.1858,0.3375,0.0175,0.0463,0.0682,0.0128,0.1086,0.2801,0.0423,0.1086,0.3473,0.0384,0.0636,0.2306,0.0087,-0.0075,0.0821,0.046,145815,26.08,244.028,111.9,122.7,156.07,340.9,AFC,186.781,78.0,30.0,137.9,-0.5
2017-03-01,0.0533,0.0941,0.0765,0.0274,0.0675,0.1626,-0.0171,-0.0497,0.2643,0.0647,0.1052,0.4495,0.0698,0.096,0.1327,0.0465,0.0624,0.2694,0.0152,0.0523,0.2466,0.0421,0.1102,0.2747,0.0431,0.1007,0.0965,0.044000000000000004,145944,26.11,243.72099999999998,112.1,122.5,156.5,340.9,AFC,184.866,93.0,25.0,137.9,0.5
2017-04-01,-0.0085,0.0562,0.0344,0.0076,0.07200000000000001,0.1191,-0.0282,-0.0801,0.1511,-0.0496,0.0068,0.3069,-0.0133,0.07400000000000001,0.1028,-0.0202,0.0384,0.1802,-0.0057,0.0522,0.1785,0.0131,0.0964,0.2114,0.0055,0.0579,0.0382,0.044000000000000004,146141,26.17,244.058,112.5,122.8,156.6,340.9,AFC,187.727,68.0,20.0,140.0,1.5
2017-05-01,0.011000000000000001,0.0558,0.0536,0.0261,0.0623,0.1365,-0.0313,-0.0746,0.0065,-0.005,0.0068,0.2479,0.016,0.0725,0.0817,0.0214,0.0473,0.1814,0.017,0.0266,0.1275,0.0229,0.0799,0.2928,0.0099,0.0593,0.0696,0.044000000000000004,146296,26.21,243.926,112.6,122.7,156.56,340.0,AFC,186.041,87.0,22.0,141.6,0.3
2017-06-01,0.0262,0.0287,0.0761,0.0113,0.0456,0.1573,-0.0347,-0.0912,-0.0113,-0.0114,-0.0652,0.2206,0.0077,0.0102,0.0714,0.0184,0.0191,0.217,-0.0051,0.0061,0.1323,0.0379,0.0756,0.2863,0.0363,0.0523,0.0928,0.043,146512,26.27,244.179,112.6,122.4,156.51,350.3,AFC,186.337,79.0,28.0,141.7,-0.1
2017-07-01,-0.0305,0.0059,-0.0049,-0.0153,0.0218,0.1502,-0.0049,-0.0694,-0.0442,0.0612,0.0438,0.3413,0.0433,0.0681,0.1063,0.0106,0.0512,0.2211,0.0168,0.0288,0.16399999999999998,-0.03,0.0298,0.2661,-0.0309,0.0142,-0.0136,0.043,146727,26.36,244.328,112.7,122.2,157.14,350.8,AFC,186.624,96.0,28.0,141.7,-0.1
2017-08-01,0.0073,0.0022,0.0132,0.0195,0.0152,0.1226,0.0232,-0.0171,-0.0019,0.0181,0.0681,0.3137,0.0084,0.0602,0.0652,-0.0007,0.0284,0.1802,0.0172,0.0291,0.1269,0.0455,0.0526,0.2368,0.0242,0.0286,0.0252,0.044000000000000004,146911,26.38,245.304,113.1,122.9,157.89,351.1,AFC,186.852,69.0,25.0,141.7,0.8
2017-09-01,-0.0101,-0.0333,0.0122,-0.019,-0.0152,0.1146,-0.0539,-0.0367,-0.0755,-0.021,0.0577,0.2365,0.0153,0.0682,0.1189,0.0035,0.0134,0.16899999999999998,0.0071,0.0417,0.1345,0.0266,0.0411,0.2554,0.0328,0.0251,0.1212,0.042,146929,26.51,246.445,113.5,123.9,157.72,351.1,AFC,186.495,70.0,35.0,145.0,0.2
2017-10-01,-0.0153,-0.0182,0.0162,0.0033,0.0034,0.1312,0.0742,0.0399,-0.0421,0.0437,0.0403,0.3415,0.0069,0.0309,0.1418,0.0344,0.0373,0.2194,0.0266,0.0517,0.1873,0.0046,0.0783,0.2434,-0.0369,0.0188,0.0818,0.040999999999999995,147196,26.48,246.57,113.9,124.1,157.87,348.9,AFC,186.657,58.0,31.0,145.0,1.7
2017-11-01,-0.0137,-0.0386,0.0083,0.0233,0.0072,0.1787,0.0084,0.0249,-0.0117,0.0349,0.0574,0.3483,-0.0088,0.0133,0.2055,0.011000000000000001,0.0494,0.2531,0.0453,0.0807,0.2657,0.0675,0.10099999999999999,0.331,0.0413,0.0358,0.1201,0.042,147421,26.55,247.333,114.3,125.3,157.64,349.0,AFC,189.402,75.0,31.0,145.0,-0.1
2017-12-01,0.0505,0.0202,0.1099,0.0462,0.0741,0.1806,0.0186,0.1034,-0.08199999999999999,0.0318,0.1144,0.2179,0.0268,0.0248,0.2121,0.0367,0.0841,0.1895,0.0062,0.0798,0.1908,0.0032,0.0758,0.3375,0.0286,0.0316,0.225,0.040999999999999995,147551,26.64,247.847,114.3,125.5,157.99,347.6,AFC,187.64,94.0,27.0,145.0,-0.5
2018-01-01,0.0182,0.055,0.1005,0.0265,0.0989,0.2079,0.0435,0.0719,-0.0459,0.0192,0.0883,0.1898,-0.0053,0.0124,0.1974,0.0207,0.0697,0.2112,0.0198,0.0726,0.2212,0.012,0.0837,0.3193,-0.0725,-0.0066,0.086,0.040999999999999995,147672,26.71,248.81599999999997,114.8,126.5,158.74,347.6,AFC,188.142,105.0,51.0,145.0,1.5
2018-02-01,0.0114,0.0819,0.1005,0.081,0.1609,0.2609,0.0321,0.09699999999999999,0.0226,0.0566,0.1112,0.2635,0.0575,0.0801,0.2445,0.0435,0.1041,0.248,0.0273,0.0541,0.2035,0.0621,0.0783,0.3494,-0.0321,-0.0766,0.0421,0.040999999999999995,148078,26.75,249.475,115.1,126.8,158.99,347.3,NFC,187.218,99.0,29.0,145.0,0.0
2018-03-01,-0.075,-0.0474,-0.0336,-0.0276,0.079,0.1934,-0.1105,-0.042,-0.0745,-0.027000000000000003,0.0479,0.1547,-0.043,0.0067,0.1133,-0.0321,0.0309,0.1543,-0.0466,-0.0012,0.1303,0.0019,0.0769,0.2973,-0.0357,-0.1344,-0.0366,0.04,148254,26.84,249.41299999999998,115.4,126.5,159.52,347.3,NFC,187.094,86.0,31.0,145.0,1.0
2018-04-01,-0.0152,-0.0787,-0.0401,-0.0336,0.0158,0.1446,0.0072,-0.0753,-0.0409,-0.0454,-0.0185,0.1599,-0.0349,-0.0233,0.0889,-0.034,-0.0244,0.138,-0.0478,-0.0674,0.0824,-0.0464,0.0148,0.2211,0.0297,-0.0389,-0.0134,0.04,148391,26.91,249.957,115.5,127.1,160.21,351.3,NFC,188.364,78.0,33.0,146.2,0.2
2018-05-01,-0.0421,-0.1274,-0.0905,0.0266,-0.0353,0.1451,0.0937,-0.0201,0.0829,-0.0065,-0.0772,0.1581,0.0136,-0.0638,0.0863,-0.0265,-0.0898,0.0847,-0.0009,-0.0929,0.0634,0.0032,-0.0415,0.1977,0.0186,0.0114,-0.005,0.038,148669,26.98,250.64,116.0,128.2,160.53,357.0,NFC,188.045,65.0,33.0,146.2,0.6
2018-06-01,-0.0092,-0.0653,-0.1218,0.0277,0.0196,0.1637,0.0387,0.1441,0.1651,0.0044,-0.0474,0.1766,0.0071,-0.0149,0.0857,0.0383,-0.0236,0.1059,0.0337,-0.0166,0.1048,0.0765,0.0299,0.2422,-0.0136,0.0346,-0.0529,0.04,148888,27.04,251.176,116.3,128.2,161.78,362.0,NFC,186.379,69.0,35.0,146.2,-0.5
2018-07-01,0.0301,-0.0223,-0.0669,0.0216,0.0778,0.2073,-0.0114,0.12300000000000001,0.1575,-0.0414,-0.0435,0.0629,0.0031,0.0239,0.0439,-0.0508,-0.0405,0.0387,-0.0164,0.0159,0.0688,-0.0213,0.0569,0.2533,0.0222,0.0271,-0.001,0.038,149024,27.11,251.482,116.5,128.1,161.87,362.3,NFC,186.493,69.0,42.0,146.2,0.5
2018-08-01,0.0411,0.0627,-0.0356,0.0264,0.0776,0.2155,0.0138,0.040999999999999995,0.1469,0.0667,0.027000000000000003,0.1136,0.0708,0.0818,0.1085,0.0782,0.0627,0.1208,0.0338,0.0511,0.0862,0.0372,0.0927,0.2433,0.0096,0.018000000000000002,-0.0152,0.038,149268,27.22,251.905,116.5,127.6,161.73,362.5,NFC,185.514,78.0,17.0,146.2,-0.8
2018-09-01,0.0056,0.0785,-0.0202,0.0489,0.0999,0.2997,-0.0218,-0.0197,0.1857,0.005,0.0276,0.1431,0.043,0.1204,0.1387,0.0023,0.0259,0.1195,-0.0082,0.0085,0.0697,0.0535,0.0693,0.2759,0.0198,0.0525,-0.0276,0.037000000000000005,149348,27.31,252.261,116.7,127.7,161.87,363.4,NFC,185.224,79.0,23.0,146.2,1.5
2018-10-01,0.0056,0.0528,0.0006,0.0092,0.0866,0.3074,0.0166,0.0081,0.1221,-0.0187,0.052000000000000005,0.0748,0.0303,0.1507,0.1652,0.0332,0.1166,0.1182,-0.0145,0.0104,0.0268,0.0074,0.1008,0.2795,-0.0194,0.0096,-0.01,0.038,149549,27.36,252.77700000000002,117.5,128.3,162.77,363.4,NFC,184.692,74.0,31.0,146.2,0.1
2018-11-01,0.0207,0.0322,0.0355,-0.1027,-0.0501,0.1464,-0.1147,-0.1197,-0.0149,-0.0501,-0.0633,-0.0135,-0.0682,0.0014,0.0954,-0.1158,-0.0843,-0.022000000000000002,-0.0803,-0.1012,-0.0966,-0.0846,-0.0284,0.0972,0.0244,0.0244,-0.0261,0.037000000000000005,149683,27.44,252.662,117.4,126.2,162.93,361.8,NFC,184.545,67.0,20.0,146.2,0.6
2018-12-01,0.0241,0.0512,0.0095,0.0417,-0.0567,0.1415,0.0048,-0.0957,-0.0283,0.0383,-0.0322,-0.0073,0.0765,0.0335,0.1484,0.0533,-0.0378,-0.0063,0.0405,-0.057,-0.0659,0.0035,-0.0746,0.0976,0.0305,0.0351,-0.0243,0.039,149865,27.54,252.653,117.3,124.4,163.66,361.8,NFC,184.126,85.0,22.0,146.2,-0.1
2019-01-01,-0.1102,-0.0698,-0.1178,-0.11699999999999999,-0.1746,-0.0181,-0.1653,-0.2576,-0.2228,-0.1422,-0.1539,-0.1645,-0.1109,-0.1082,0.0264,-0.1414,-0.2004,-0.1641,-0.1069,-0.1454,-0.1819,-0.1282,-0.1992,-0.0545,-0.0487,0.0042,0.0008,0.04,150134,27.58,252.55,117.0,124.6,163.86,361.5,NFC,184.632,83.0,33.0,146.2,-0.1
2019-02-01,0.0659,-0.0287,-0.0703,0.1082,0.0194,0.0066,0.1423,-0.0421,-0.1398,0.1069,-0.013999999999999999,-0.1247,0.0657,0.02,0.0344,0.1343,0.0258,-0.0914,0.0711,-0.0047,-0.147,0.0922,-0.0445,-0.0277,0.0345,0.0141,0.0696,0.038,150135,27.69,253.18099999999998,117.2,125.9,164.32,361.5,AFC,183.43,85.0,19.0,146.2,0.2
2019-03-01,0.0177,-0.0347,0.0229,0.0302,0.0082,0.0665,0.0175,-0.0299,-0.016,0.0296,-0.0223,-0.0738,0.0159,-0.0375,0.098,0.0685,0.0406,0.003,0.0399,-0.0052,-0.0696,0.0771,0.0256,0.0452,0.0458,0.0292,0.1601,0.038,150282,27.76,254.095,117.7,126.6,164.54,361.8,AFC,182.898,75.0,24.0,146.2,0.8
2019-04-01,0.0316,0.11900000000000001,0.0715,0.0329,0.1793,0.1399,0.0146,0.1793,-0.0088,-0.031,0.1044,-0.0598,0.001,0.0837,0.1388,-0.0155,0.1932,0.0223,0.0079,0.1227,-0.0152,0.0462,0.2308,0.1467,0.02,0.1036,0.1492,0.036000000000000004,150492,27.81,254.94299999999998,118.2,126.8,164.41,360.8,AFC,183.312,88.0,23.0,147.2,-0.4
2019-05-01,0.0277,0.079,0.1496,0.0479,0.1152,0.1636,-0.0065,0.0257,-0.0995,0.0822,0.0797,0.0241,-0.0317,-0.0154,0.0879,0.0334,0.0871,0.0851,0.0293,0.079,0.0146,0.064,0.1989,0.2162,0.0064,0.0735,0.1354,0.036000000000000004,150577,27.87,255.167,118.4,127.0,164.4,360.8,AFC,182.107,87.0,35.0,148.3,-0.1
2019-06-01,-0.0362,0.0218,0.1183,-0.0798,-0.004,0.0419,-0.1052,-0.098,-0.2243,-0.0742,-0.0292,-0.055999999999999994,-0.0226,-0.0527,0.0558,-0.0808,-0.0648,-0.0393,-0.0805,-0.046,-0.0974,-0.0943,0.0081,0.0232,-0.0017,0.0247,0.149,0.037000000000000005,150759,27.96,255.40200000000002,118.2,125.6,164.71,360.8,AFC,182.115,96.0,24.0,148.3,1.1
2019-07-01,0.0481,0.0382,0.1378,0.0907,0.0518,0.1124,0.0901,-0.0309,-0.1447,0.0751,0.0772,0.0588,0.0688,0.0115,0.1249,0.0851,0.0308,0.0982,0.114,0.0544,0.0222,0.1088,0.0684,0.1591,0.021,0.0258,0.1477,0.037000000000000005,150953,28.05,256.087,118.5,125.6,165.53,360.8,AFC,183.13,95.0,45.0,148.3,0.4
2019-08-01,0.0211,0.0315,0.1159,0.002,0.0057,0.0859,-0.0386,-0.0623,-0.1889,0.0111,0.0064,0.0036,-0.0238,0.0198,0.0255,-0.0047,-0.0073,0.0137,-0.0112,0.0129,-0.0223,0.0135,0.0177,0.1327,-0.0037,0.0155,0.1326,0.037000000000000005,151160,28.16,256.29400000000004,118.6,124.9,166.2,363.4,AFC,184.129,87.0,31.0,148.3,0.6
2019-09-01,0.0144,0.0857,0.1257,-0.016,0.0754,0.0187,-0.0881,-0.0443,-0.2438,-0.0542,0.0281,-0.0555,-0.0118,0.031,-0.0284,-0.034,0.0432,-0.023,-0.0347,0.0633,-0.0484,-0.0252,0.0954,0.0481,0.0523,0.0705,0.1687,0.035,151368,28.16,256.593,118.3,125.0,166.36,362.8,AFC,183.76,86.0,37.0,148.3,-0.4
2019-10-01,0.0164,0.0528,0.1378,0.0166,0.0022,0.026000000000000002,0.0504,-0.0791,-0.2186,0.0536,0.0075,0.0141,0.0033,-0.0321,-0.0538,0.0382,-0.0018,-0.0183,0.0363,-0.0109,0.0007,0.0256,0.0133,0.067,0.0313,0.0813,0.2292,0.036000000000000004,151553,28.24,257.22900000000004,118.7,124.5,166.83,363.0,AFC,183.061,103.0,31.0,148.3,-0.4
2019-11-01,-0.0029,0.027999999999999997,0.1114,0.0041,0.0043,0.1481,-0.0194,-0.0606,-0.1345,0.0281,0.0244,0.0975,0.0541,0.0451,0.0703,0.0148,0.0178,0.1267,0.0034,0.0038,0.0918,0.0378,0.0376,0.2097,-0.0036,0.0814,0.1956,0.035,151814,28.34,257.824,118.6,124.7,167.6,363.0,AFC,182.375,122.0,38.0,148.3,1.1
2019-12-01,0.01,0.0235,0.096,0.0088,0.0297,0.1119,0.0144,0.0449,-0.1261,0.0443,0.1311,0.1038,0.0465,0.1068,0.0405,0.0376,0.0932,0.1099,0.0248,0.0656,0.0753,0.0506,0.1183,0.2665,-0.024,0.003,0.1325,0.035,151998,28.37,258.444,118.9,125.0,168.08,362.9,AFC,178.97400000000005,119.0,43.0,148.3,0.5
2020-01-01,0.0197,0.0269,0.256,0.0299,0.0432,0.2969,0.0228,0.0175,0.0709,0.0228,0.0981,0.3161,0.0249,0.1306,0.1995,0.0002,0.0531,0.2929,0.0315,0.0607,0.2421,0.0488,0.1435,0.5236,0.0316,0.0033,0.228,0.036000000000000004,152212,28.43,258.82,119.2,125.2,169.22,359.9,AFC,179.65599999999995,137.0,45.0,148.3,1.0
2020-02-01,0.0049,0.0349,0.1841,-0.0015,0.0375,0.1685,-0.11699999999999999,-0.0838,-0.1722,-0.0233,0.0432,0.1613,-0.0229,0.048,0.0997,-0.0061,0.0315,0.133,-0.0644,-0.0109,0.085,0.0318,0.1369,0.4393,0.0674,0.0747,0.267,0.035,152463,28.52,259.05,118.6,124.3,169.76,359.7,AFC,181.381,118.0,59.0,148.6,0.6
2020-03-01,-0.0836,-0.0609,0.0662,-0.0781,-0.0519,0.0456,-0.1328,-0.2168,-0.2945,-0.11699999999999999,-0.1179,-0.0041,-0.07200000000000001,-0.0707,0.0046,-0.0932,-0.0985,-0.0385,-0.08,-0.1121,-0.0402,-0.0574,0.02,0.2596,-0.0954,-0.004,0.0959,0.044000000000000004,151090,28.69,257.953,118.1,121.3,169.9,359.1,AFC,181.669,213.0,42.0,148.6,17.0
2020-04-01,-0.0881,-0.1602,-0.0575,-0.1879,-0.2524,-0.1779,-0.3924,-0.5347,-0.5775,-0.2598,-0.3616,-0.2392,-0.0758,-0.162,-0.0725,-0.2376,-0.3129,-0.2554,-0.1847,-0.2982,-0.2237,-0.1375,-0.1612,0.0384,-0.1485,-0.1778,-0.0851,0.147,130303,30.03,255.90200000000002,116.6,118.2,169.9,358.9,AFC,180.95,753.0,51.0,148.6,-7.4
2020-05-01,0.0934,-0.0863,0.0028,0.1979,-0.1032,-0.0603,0.3236,-0.3026,-0.4372,0.1283,-0.2625,-0.2068,0.1515,-0.0124,0.10300000000000001,0.1188,-0.2265,-0.1939,0.1749,-0.1188,-0.1139,0.1522,-0.0633,0.1245,0.0633,-0.1809,-0.0333,0.133,133028,29.7,255.768,117.2,119.0,170.17,358.9,AFC,179.553,260.0,43.0,148.6,8.6
2020-06-01,0.0228,0.0198,0.0641,0.1002,0.0702,0.1235,0.0398,-0.1638,-0.34600000000000003,0.0562,-0.1179,-0.0951,0.0382,0.1049,0.1717,0.0717,-0.0859,-0.0602,0.0881,0.0423,0.0486,0.0907,0.0839,0.3543,0.0544,-0.0453,0.021,0.111,137809,29.32,257.214,117.5,120.6,172.08,358.9,AFC,178.426,133.0,43.0,148.6,0.0
